site,n_storeys,N_obs,min,max,mean,median,variance,std,2.5pc,5pc,16pc,84pc,95pc,97.5pc,skewness,kurtosis
9,3,5000.0,0.3397150902610896,0.45013289956911373,0.3866061786837252,0.3862132232970585,0.00023233352159400078,0.015244015140163023,0.3576501304027806,0.36238480285705493,0.37157373517732634,0.4019026505553703,0.412405305563546,0.41745044779739576,0.16044679799852535,0.04897066643247028
9,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
10,3,5000.0,0.4331105508702034,0.5948661694287405,0.4946670248317337,0.4942795583338828,0.00035638670910943083,0.01888009535753389,0.45876549013449924,0.465181505231303,0.4762183844076487,0.5133420481083463,0.5257773982160676,0.5318522756055791,0.19467840920508336,0.3573796722215059
10,5,5000.0,0.36649163541452895,0.5202327256281081,0.4466382165601266,0.44642933415951297,0.00040253677790493914,0.020065325847471605,0.4071297197809634,0.4138828889103966,0.42701746948613006,0.4663093316275082,0.4800696461260782,0.4861424731075543,-0.016191114088397393,0.1656535268781254
11,3,5000.0,0.4331105508702034,0.5948661694287405,0.4946670248317337,0.4942795583338828,0.00035638670910943083,0.01888009535753389,0.45876549013449924,0.465181505231303,0.4762183844076487,0.5133420481083463,0.5257773982160676,0.5318522756055791,0.19467840920508336,0.3573796722215059
11,5,5000.0,0.3708719247389444,0.5235311722575337,0.42603443417567904,0.42535717015462016,0.00032426382360584334,0.018009127945120277,0.39298302952004516,0.3981714809014162,0.4081954005569143,0.4434036818213487,0.45684394009031415,0.46293851322180374,0.3100024593472392,0.5343036971208437
12,3,5000.0,0.31410103158667096,0.46356988847144276,0.37520297655449947,0.37487430955108225,0.0002791997839833587,0.016710943573310898,0.3436500477176229,0.34872349854110585,0.3588877963853619,0.3916194184664605,0.40311995776601434,0.4090605035896479,0.17079125718007704,0.4147748385219181
12,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
13,3,5000.0,0.3104391907573579,0.49395137206537104,0.37494997642897177,0.3744311167842227,0.00031348940486630175,0.017707402838625423,0.34167479849437943,0.3468325227519653,0.35793166071766536,0.3923755267940151,0.4042856844773842,0.41128054626170835,0.22762233150762765,0.7014801836065097
13,5,5000.0,0.3024093975007517,0.4320979411889754,0.35236647873267346,0.35196403609778004,0.000228097492736778,0.015104407348884968,0.3239451340838524,0.32841531388141065,0.33772551156143554,0.3672545757453032,0.3783264346686951,0.3835106390405683,0.24587443218856014,0.3019810275976966
14,3,5000.0,0.3165762288304176,0.46828159597824043,0.37582373353931353,0.37528871328967073,0.0002902924713021325,0.017039675507779326,0.3438912419881936,0.34860174403322153,0.35925389552363124,0.3923987327373583,0.4039864310528477,0.41095767612139983,0.18368985646034058,0.3528211589996775
