site,n_storeys,structure_id,tag,design_group_id,n_sites_in_group,is_representative,msa_fx_theta,msa_fx_log_theta,msa_fx_theta_bc,msa_fx_log_theta_bc,msa_fx_var_theta,msa_fx_var_log_theta,msa_fx_log_theta_bias,msa_fx_beta,msa_fx_log_beta,msa_fx_beta_bc,msa_fx_log_beta_bc,msa_fx_var_beta,msa_fx_var_log_beta,msa_fx_log_beta_bias,msa_fx_n_obs,ida_fx_theta,ida_fx_log_theta,ida_fx_theta_bc,ida_fx_log_theta_bc,ida_fx_var_theta,ida_fx_var_log_theta,ida_fx_log_theta_bias,ida_fx_beta,ida_fx_log_beta,ida_fx_beta_bc,ida_fx_log_beta_bc,ida_fx_var_beta,ida_fx_var_log_beta,ida_fx_log_beta_bias,ida_fx_n_obs,ida_ub_theta,ida_ub_log_theta,ida_ub_theta_bc,ida_ub_log_theta_bc,ida_ub_var_theta,ida_ub_var_log_theta,ida_ub_log_theta_bias,ida_ub_beta,ida_ub_log_beta,ida_ub_beta_bc,ida_ub_log_beta_bc,ida_ub_var_beta,ida_ub_var_log_beta,ida_ub_log_beta_bias,ida_ub_n_obs,ida_avg_theta,ida_avg_log_theta,ida_avg_theta_bc,ida_avg_log_theta_bc,ida_avg_var_theta,ida_avg_var_log_theta,ida_avg_log_theta_bias,ida_avg_beta,ida_avg_log_beta,ida_avg_beta_bc,ida_avg_log_beta_bc,ida_avg_var_beta,ida_avg_var_log_beta,ida_avg_log_beta_bias,ida_avg_n_obs,msa_ss_theta,msa_ss_log_theta,msa_ss_theta_bc,msa_ss_log_theta_bc,msa_ss_var_theta,msa_ss_var_log_theta,msa_ss_log_theta_bias,msa_ss_beta,msa_ss_log_beta,msa_ss_beta_bc,msa_ss_log_beta_bc,msa_ss_var_beta,msa_ss_var_log_beta,msa_ss_log_beta_bias,msa_ss_n_obs
4,5,25,5s_cbf_dc2_site4,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.3588959049503296,-1.024722890895538,0.3588959049503296,-1.024722890895538,0.00028191827170720424,0.0021368876939008713,0.0014173168357707,0.4616000405752858,-0.773056475886852,0.4636516847017931,-0.7686216881788388,0.007271978264937138,0.031102133348788516,-0.0044347877080133,5000
5,5,25,5s_cbf_dc2_site5,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.3679738154437975,-0.9997434970300826,0.3679738154437975,-0.9997434970300826,0.00012690404383350253,0.0009337975973615744,0.000147479376535,0.263159684393922,-1.334994266058561,0.2645110979770701,-1.329872070238602,0.0024926909770042515,0.03345363539255052,-0.0051221958199592,5000
6,5,25,5s_cbf_dc2_site6,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.3877252169677996,-0.9474583939447992,0.3877252169677996,-0.9474583939447992,0.00011063014421176735,0.0007298924026342789,-9.584780524496406e-05,0.215143226642503,-1.536451302217253,0.2179921303770427,-1.5232963160325168,0.0011432499383406043,0.02400152924238856,-0.0131549861847362,5000
7,5,26,5s_cbf_dc2_site7,group_5s_01,1,True,0.4648227507129849,-0.7660991273252232,0.4648227507129849,-0.7660991273252232,0.00044498785298603764,0.0020629057203602466,-0.000333380221138,0.1988662309251961,-1.6151228866957197,0.2044846201489401,-1.5872625134231235,0.0016114074616284232,0.04080427531600461,-0.0278603732725966,5000,0.4443699329172536,-0.8110978812074974,0.4443699329172536,-0.8110978812074974,0.00033967022190483433,0.0017221928056538798,-4.563961242776138e-05,0.198192047838369,-1.6185187797964573,0.2017017182135242,-1.6009653153992351,0.0006561325701331214,0.019652276473321684,-0.0175534643972221,5000,0.4812445180722228,-0.731379784463779,0.4812445180722228,-0.731379784463779,0.00038929911953387484,0.0016812726076478335,3.267590296507361e-05,0.1955685988389306,-1.6318440719022445,0.1985668866273665,-1.6166292752738995,0.0005567836520504592,0.016668821538930283,-0.0152147966283449,5000,0.462439827666854,-0.7712388328356383,0.462439827666854,-0.7712388328356383,0.0003615589799754882,0.0016920076512358807,-6.481854731288372e-06,0.1963244974424028,-1.6279863895492412,0.1995739677337511,-1.6115703457860806,0.0006042547709517806,0.018192977198121397,-0.0164160437631606,5000,0.4320406287830305,-0.839235647051406,0.4320406287830305,-0.839235647051406,0.0001664587509331795,0.0008860070302763184,0.0002537149601069,0.2440817416064967,-1.4102521032071085,0.2459181533296894,-1.4027565084519529,0.0015935456593041471,0.0255636955833643,-0.007495594755156,5000
8,5,25,5s_cbf_dc2_site8,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.4094937908821475,-0.8928335384849261,0.4094937908821475,-0.8928335384849261,0.0001957171013257344,0.0011384501558450214,0.0020975548746338,0.2512284555172166,-1.3813925724707306,0.2520547510969699,-1.378108948811792,0.0021156827394937833,0.03070188495158601,-0.0032836236589386,5000
9,5,25,5s_cbf_dc2_site9,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.4094876333497834,-0.892848575535052,0.4094876333497834,-0.892848575535052,0.00016719239066930328,0.0009916597021918515,-9.073182175267648e-05,0.2914051267335889,-1.2330407919180437,0.2930881737336497,-1.227281780992159,0.0016845121835675292,0.019020161561311227,-0.0057590109258849,5000
10,5,27,5s_cbf_dc2_site10,group_5s_02,3,True,0.446853742976615,-0.8055239348294841,0.446853742976615,-0.8055239348294841,0.0004026173013652124,0.0020306972132014003,-0.0014951203807958,0.2056211847510715,-1.5817197120367197,0.2111898365017057,-1.554997850932461,0.0013989897482861741,0.032678468528752946,-0.026721861104259,5000,0.4268112122661973,-0.851413489360247,0.4268112122661973,-0.851413489360247,0.00030141149448751085,0.0016579467370005498,-0.0007151372885733,0.1972142238503378,-1.6234647103562694,0.2004010835092116,-1.607434503053451,0.0006749156105445879,0.019674945930759413,-0.0160302073028189,5000,0.4598549272684734,-0.7768442147436275,0.4598549272684734,-0.7768442147436275,0.0003158513822683919,0.0014956335620865918,-0.0007682639249431,0.1869932738880478,-1.6766826312875462,0.1901757900879874,-1.6598064235761159,0.000622377803451768,0.02004487573985265,-0.0168762077114308,5000,0.4430250997111125,-0.8141288520519372,0.4430250997111125,-0.8141288520519372,0.00030675845243332157,0.0015657499327116054,-0.0007417006067582,0.191514849796215,-1.652789928740111,0.194712115841515,-1.636233140283712,0.000648725568315448,0.02000323144513929,-0.0165567884563992,5000,0.4506541628992536,-0.7970550564782732,0.4506541628992536,-0.7970550564782732,0.00014874708837980967,0.000730635751638382,2.9432579355725963e-05,0.2064365517818082,-1.5777621690875356,0.2094964513279126,-1.5630484785323209,0.0007214094116340331,0.01716378786411124,-0.0147136905552149,5000
11,5,28,5s_cbf_dc2_site11,group_5s_03,1,True,0.4257138396678208,-0.8539878962987016,0.4257138396678208,-0.8539878962987016,0.0003243286893437121,0.0017726161316661635,-0.0001353882660755,0.187484325247573,-1.6740600357458466,0.192446752505905,-1.6479357738769347,0.0013629890986484759,0.038158687290972965,-0.0261242618689119,5000,0.4060470509766571,-0.9012862369899612,0.4060470509766571,-0.9012862369899612,0.0002237790499128314,0.0013544355792774825,-0.000587120675504,0.1782399507294847,-1.7246245986711919,0.1809863197685084,-1.7093338319621847,0.0004774190032617162,0.01710797257735829,-0.0152907667090076,5000,0.4366154203157237,-0.8287025163976396,0.4366154203157237,-0.8287025163976396,0.00023864492826611663,0.0012472899933566384,-0.0004842180054045,0.170119244577679,-1.7712556491327862,0.1732403615816221,-1.7530752754662078,0.000495107603550075,0.019554768727322473,-0.0181803736665786,5000,0.4210539203357845,-0.8649943766938006,0.4210539203357845,-0.8649943766938006,0.00022907567791869275,0.0012885301432516802,-0.000535669340454,0.1733952718432553,-1.7521814823473911,0.1763180937194758,-1.7354655645581338,0.000483846618946578,0.018333452248319268,-0.0167159177892577,5000,0.4519953338082595,-0.7940834226362471,0.4519953338082595,-0.7940834226362471,0.00022347232210246572,0.001082115552417689,0.001084968395833,0.2493811179128345,-1.3887729586551405,0.2525848743019386,-1.3760079508984588,0.0016035393693413962,0.025679146607009613,-0.0127650077566816,5000
12,5,25,5s_cbf_dc2_site12,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.337345585634278,-1.086647397412198,0.337345585634278,-1.086647397412198,0.0002154327714324975,0.0018669532777995724,0.0007009084734299,0.4264906019467162,-0.852164947588105,0.4304207395558756,-0.8429920845950496,0.003061601941583262,0.016783425837487063,-0.0091728629930553,5000
13,5,25,5s_cbf_dc2_site13,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.4098178120983752,-0.8920425787769426,0.4098178120983752,-0.8920425787769426,0.00022411999258745686,0.001314181513386754,0.000660677488928,0.2826110670352857,-1.2636836480148288,0.2861522422032688,-1.2512312943958213,0.0024903982908359517,0.029978025030719484,-0.0124523536190075,5000
14,5,25,5s_cbf_dc2_site14,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.3677934043865974,-1.0002338995811975,0.3677934043865974,-1.0002338995811975,0.0001337529450642096,0.000983147242233098,0.0001513660112812,0.2710990450267487,-1.3052710450704101,0.2721305415380211,-1.3014733956916495,0.002881104470723971,0.034729413084362476,-0.003797649378761,5000
15,5,25,5s_cbf_dc2_site15,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.4055096538024482,-0.9026105985523533,0.4055096538024482,-0.9026105985523533,0.0001890307478259438,0.0011379616282097928,0.0002292550132237,0.2687122853532303,-1.3141140429573168,0.2715786802692069,-1.3035033831783112,0.0020108757331374722,0.02684654429334885,-0.0106106597790061,5000
16,5,25,5s_cbf_dc2_site16,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.4346691134286723,-0.8331701961257976,0.4346691134286723,-0.8331701961257976,0.0003955428904218776,0.002050929301679972,0.0007404997497457,0.3317426786015857,-1.1033956750364473,0.3352840548381386,-1.0927771815523306,0.00350351797558989,0.029846779067919403,-0.0106184934841169,5000
17,5,29,5s_cbf_dc2_site17,group_5s_04,1,True,0.420248782551479,-0.8669084036601805,0.420248782551479,-0.8669084036601805,0.0003617485420722501,0.002035944430154797,-0.0005788207500322,0.2017319582639893,-1.6008154020316365,0.2069688386382308,-1.5751870350283084,0.0018549319006929965,0.043613744736666835,-0.0256283670033286,5000,0.400404223840078,-0.9152806825455685,0.400404223840078,-0.9152806825455685,0.00021216566522377288,0.001322323472587559,-0.0007855975958707,0.1765931583081124,-1.7339067327399027,0.1790772365494737,-1.7199380771028303,0.0004620144057932058,0.016594341889587496,-0.013968655637073,5000,0.4325664453393645,-0.838019333567751,0.4325664453393645,-0.838019333567751,0.00021768650467137227,0.0011624538903485168,-0.0006811829585749,0.1650043825037195,-1.8017832448056808,0.1674541001909942,-1.787045993980226,0.0004139606725342424,0.01709151928800146,-0.0147372508254548,5000,0.416174761134514,-0.8766500080566597,0.416174761134514,-0.8766500080566597,0.0002136801905974386,0.0012328520642558736,-0.0007333902772228,0.1702205979112404,-1.7706600483602384,0.172673966474043,-1.7563500494077087,0.0004344656392073842,0.016837572101344046,-0.0143099989525299,5000,0.3694777816849704,-0.995664671159668,0.3694777816849704,-0.995664671159668,0.00010046877616999252,0.0007343549413021157,0.000733396827289,0.2606046774530474,-1.3447506656687116,0.263270974151059,-1.3345714572536844,0.0007223212072145919,0.010796905038966438,-0.0101792084150271,5000
18,5,27,5s_cbf_dc2_site18,group_5s_02,3,False,0.446853742976615,-0.8055239348294841,0.446853742976615,-0.8055239348294841,0.0004026173013652124,0.0020306972132014003,-0.0014951203807958,0.2056211847510715,-1.5817197120367197,0.2111898365017057,-1.554997850932461,0.0013989897482861741,0.032678468528752946,-0.026721861104259,5000,0.4268112122661973,-0.851413489360247,0.4268112122661973,-0.851413489360247,0.00030141149448751085,0.0016579467370005498,-0.0007151372885733,0.1972142238503378,-1.6234647103562694,0.2004010835092116,-1.607434503053451,0.0006749156105445879,0.019674945930759413,-0.0160302073028189,5000,0.4598549272684734,-0.7768442147436275,0.4598549272684734,-0.7768442147436275,0.0003158513822683919,0.0014956335620865918,-0.0007682639249431,0.1869932738880478,-1.6766826312875462,0.1901757900879874,-1.6598064235761159,0.000622377803451768,0.02004487573985265,-0.0168762077114308,5000,0.4430250997111125,-0.8141288520519372,0.4430250997111125,-0.8141288520519372,0.00030675845243332157,0.0015657499327116054,-0.0007417006067582,0.191514849796215,-1.652789928740111,0.194712115841515,-1.636233140283712,0.000648725568315448,0.02000323144513929,-0.0165567884563992,5000,0.3878023992305613,-0.9472593494197444,0.3878023992305613,-0.9472593494197444,0.00018621893490286843,0.0012264060713137223,0.0006210686434788,0.3350220492860536,-1.0935589305586912,0.339590449524123,-1.0800149476608818,0.0015056412977003711,0.01367419043090659,-0.0135439828978094,5000
19,5,25,5s_cbf_dc2_site19,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.3640368243174662,-1.0105002507549767,0.3640368243174662,-1.0105002507549767,0.00016937575427701358,0.0012757282126470415,-0.0005037546931401,0.3138466042991328,-1.1588509337796518,0.3117818675771759,-1.165451478067509,0.00502723477888936,0.04353681315995588,0.0066005442878569,5000
20,5,25,5s_cbf_dc2_site20,group_5s_00,21,False,0.3518918191330724,-1.044431482628517,0.3518918191330724,-1.044431482628517,0.00022814312136105016,0.0018272096012391062,0.0004331571057234,0.1828130050266503,-1.6992914790208355,0.1878621450069961,-1.6720468563664213,0.001348731408594311,0.038721219673412806,-0.027244622654414,5000,0.3400296079895499,-1.0787225828411697,0.3400296079895499,-1.0787225828411697,0.00017586575958156029,0.001523606629119453,-0.0004502263919823,0.1844681517635871,-1.690278449569508,0.1876473174534181,-1.673191048982009,0.0006153764074097718,0.02011414009759282,-0.0170874005874988,5000,0.366065905435791,-1.00494189229464,0.366065905435791,-1.00494189229464,0.0001882271624007664,0.001408521002547417,-0.0004904523290367,0.1780705108724155,-1.7255756786315148,0.1809075674707467,-1.7097690551133995,0.0005145462662346697,0.01823343330864023,-0.0158066235181155,5000,0.352807661940145,-1.0418322375679048,0.352807661940145,-1.0418322375679048,0.00018048725698973728,0.0014533685199963318,-0.0004703393605096,0.1805098375278922,-1.7119700011547874,0.1834491074044693,-1.6958179937992828,0.0005514524833591031,0.018847652293056204,-0.0161520073555048,5000,0.3754914774057817,-0.9795195046912285,0.3754914774057817,-0.9795195046912285,0.00015295072723780817,0.0010762790002409703,0.0003474476087513,0.2850676908518646,-1.2550286151540109,0.2862043604371537,-1.2510491763463798,0.003240739831939533,0.035792632939666905,-0.0039794388076312,5000
21,5,30,5s_cbf_dc2_site21,group_5s_05,1,True,0.4662284110174992,-0.7630796125438725,0.4662284110174992,-0.7630796125438725,0.0002995188577290355,0.0013772506533230894,-0.000369961099467,0.1667201808093673,-1.7914384359085622,0.1723410883682694,-1.7582796939515726,0.0013285523103109137,0.04780974694136442,-0.0331587419569896,5000,0.4408931210468453,-0.8189527888110739,0.4408931210468453,-0.8189527888110739,0.0002661668674994981,0.0013737920412684504,-0.0004114015892991,0.17877694789102,-1.7216163513384999,0.1825239698168762,-1.7008737731217902,0.0007039501126781647,0.0253186257474596,-0.0207425782167098,5000,0.474979908934244,-0.7444827728225772,0.474979908934244,-0.7444827728225772,0.00027679753027336966,0.0012310617265878531,-0.0004588532199835,0.169315162691002,-1.7759934327724682,0.1728814473410188,-1.7551491948783682,0.0006417927317286145,0.025979475298828793,-0.0208442378941002,5000,0.4576192461911596,-0.7817177808168256,0.4576192461911596,-0.7817177808168256,0.0002691978058435512,0.0012899561941088432,-0.0004351274046413,0.1732959312535757,-1.7527545605882637,0.1769570995990127,-1.7318479509327318,0.0006705643686318784,0.02577551021674033,-0.0209066096555323,5000,0.4396192918671838,-0.8218461723674025,0.4396192918671838,-0.8218461723674025,0.00011996788588727415,0.000622533559267736,-0.0004133140712495,0.2091149358611442,-1.5648712458247336,0.2119105859626621,-1.5515908576047803,0.001021056841140851,0.023118992567880966,-0.0132803882199534,5000
