lat,lon,region,vs30,vs30measured,xvf,z1pt0,z2pt5
35.4,32.88213,2,800,TRUE,85.92,31.07,0.57
35.4,32.98213,2,800,TRUE,85.42,31.07,0.57
35.4,33.08213,2,800,TRUE,84.91,31.07,0.57
35.4,33.18213,2,800,TRUE,84.4,31.07,0.57
35.4,33.28213,2,800,TRUE,83.87,31.07,0.57
35.4,33.38213,2,800,TRUE,83.33,31.07,0.57
35.4,33.48213,2,800,TRUE,82.79,31.07,0.57
35.4,33.58213,2,800,TRUE,82.23,31.07,0.57
35.4,33.68213,2,800,TRUE,81.67,31.07,0.57
35.4,33.78213,2,800,TRUE,81.28,31.07,0.57
35.4,33.88213,2,800,TRUE,81.8,31.07,0.57
35.4,33.98213,2,800,TRUE,83.31,31.07,0.57
35.4,34.08213,2,800,TRUE,85.75,31.07,0.57
35.4,34.18213,2,800,TRUE,89.03,31.07,0.57
35.4,34.28213,2,800,TRUE,93.08,31.07,0.57
35.4,34.38213,2,800,TRUE,97.71,31.07,0.57
35.4,34.48213,2,800,TRUE,102.4,31.07,0.57
35.4,34.58213,2,800,TRUE,107.08,31.07,0.57
35.4,34.68213,2,800,TRUE,111.76,31.07,0.57
35.4,32.38213,4,800,TRUE,94.34,31.07,0.57
35.4,32.48213,4,800,TRUE,91.1,31.07,0.57
35.5,12.28213,0,800,TRUE,150,31.07,0.57
35.5,12.38213,0,800,TRUE,150,31.07,0.57
35.5,12.48213,0,800,TRUE,150,31.07,0.57
35.5,27.38213,0,800,TRUE,121.42,31.07,0.57
35.5,27.48213,0,800,TRUE,124.22,31.07,0.57
35.5,12.58213,2,800,TRUE,150,31.07,0.57
35.5,12.68213,2,800,TRUE,150,31.07,0.57
35.5,12.78213,2,800,TRUE,150,31.07,0.57
35.5,12.88213,2,800,TRUE,150,31.07,0.57
35.5,23.28213,3,800,TRUE,150,31.07,0.57
35.5,23.38213,3,800,TRUE,150,31.07,0.57
35.5,23.48213,3,800,TRUE,150,31.07,0.57
35.5,23.58213,3,800,TRUE,150,31.07,0.57
35.5,23.68213,3,800,TRUE,147.09,31.07,0.57
35.5,23.78213,3,800,TRUE,144.05,31.07,0.57
35.5,23.88213,3,800,TRUE,140.99,31.07,0.57
35.5,23.98213,3,800,TRUE,137.93,31.07,0.57
35.5,24.08213,3,800,TRUE,134.85,31.07,0.57
35.5,24.18213,3,800,TRUE,131.46,31.07,0.57
35.5,24.28213,3,800,TRUE,128.06,31.07,0.57
35.5,24.38213,3,800,TRUE,124.64,31.07,0.57
35.5,24.48213,3,800,TRUE,121.22,31.07,0.57
35.5,24.58213,3,800,TRUE,117.79,31.07,0.57
35.5,24.68213,3,800,TRUE,114.35,31.07,0.57
35.5,24.78213,3,800,TRUE,110.91,31.07,0.57
35.5,24.88213,3,800,TRUE,107.45,31.07,0.57
35.5,24.98213,3,800,TRUE,104.38,31.07,0.57
35.5,25.08213,3,800,TRUE,102.02,31.07,0.57
35.5,25.18213,3,800,TRUE,100.41,31.07,0.57
35.5,25.28213,3,800,TRUE,99.58,31.07,0.57
35.5,25.38213,3,800,TRUE,99.03,31.07,0.57
35.5,25.48213,3,800,TRUE,98.48,31.07,0.57
35.5,25.58213,3,800,TRUE,97.92,31.07,0.57
35.5,25.68213,3,800,TRUE,97.35,31.07,0.57
35.5,25.78213,3,800,TRUE,96.77,31.07,0.57
35.5,25.88213,3,800,TRUE,96.18,31.07,0.57
35.5,25.98213,3,800,TRUE,95.58,31.07,0.57
35.5,26.08213,3,800,TRUE,94.97,31.07,0.57
35.5,26.18213,3,800,TRUE,94.84,31.07,0.57
35.5,26.28213,3,800,TRUE,95.57,31.07,0.57
35.5,26.38213,3,800,TRUE,97.12,31.07,0.57
35.5,26.48213,3,800,TRUE,99.44,31.07,0.57
35.5,26.58213,3,800,TRUE,101.91,31.07,0.57
35.5,26.68213,3,800,TRUE,104.38,31.07,0.57
35.5,26.78213,3,800,TRUE,106.84,31.07,0.57
35.5,26.88213,3,800,TRUE,109.29,31.07,0.57
35.5,26.98213,3,800,TRUE,111.74,31.07,0.57
35.5,27.08213,3,800,TRUE,114.17,31.07,0.57
35.5,27.18213,3,800,TRUE,116.59,31.07,0.57
35.5,27.28213,3,800,TRUE,119.01,31.07,0.57
35.5,32.68213,0,800,TRUE,76.08,31.07,0.57
35.5,32.78213,0,800,TRUE,75.31,31.07,0.57
35.5,32.88213,0,800,TRUE,74.82,31.07,0.57
35.5,32.98213,2,800,TRUE,74.32,31.07,0.57
35.5,33.08213,2,800,TRUE,73.81,31.07,0.57
35.5,33.18213,2,800,TRUE,73.3,31.07,0.57
35.5,33.28213,2,800,TRUE,72.77,31.07,0.57
35.5,33.38213,2,800,TRUE,72.23,31.07,0.57
35.5,33.48213,2,800,TRUE,71.69,31.07,0.57
35.5,33.58213,2,800,TRUE,71.14,31.07,0.57
35.5,33.68213,2,800,TRUE,70.57,31.07,0.57
35.5,33.78213,2,800,TRUE,70.16,31.07,0.57
35.5,33.88213,2,800,TRUE,70.77,31.07,0.57
35.5,33.98213,2,800,TRUE,72.5,31.07,0.57
35.5,34.08213,2,800,TRUE,75.28,31.07,0.57
35.5,34.18213,2,800,TRUE,79,31.07,0.57
35.5,34.28213,2,800,TRUE,83.5,31.07,0.57
35.5,34.38213,2,800,TRUE,88.2,31.07,0.57
35.5,34.48213,2,800,TRUE,92.88,31.07,0.57
35.5,34.58213,2,800,TRUE,97.56,31.07,0.57
35.5,34.68213,2,800,TRUE,102.23,31.07,0.57
35.5,34.78213,2,800,TRUE,106.89,31.07,0.57
35.6,12.28213,0,800,TRUE,150,31.07,0.57
35.6,12.38213,0,800,TRUE,150,31.07,0.57
35.6,27.48213,0,800,TRUE,113.83,31.07,0.57
35.6,27.68213,0,800,TRUE,121.71,31.07,0.57
35.6,27.78213,0,800,TRUE,126.35,31.07,0.57
35.6,12.48213,2,800,TRUE,150,31.07,0.57
35.6,12.58213,2,800,TRUE,150,31.07,0.57
35.6,12.68213,2,800,TRUE,150,31.07,0.57
35.6,12.78213,2,800,TRUE,150,31.07,0.57
35.6,12.88213,2,800,TRUE,150,31.07,0.57
35.6,12.98213,2,800,TRUE,150,31.07,0.57
35.6,23.18213,3,800,TRUE,150,31.07,0.57
35.6,23.28213,3,800,TRUE,150,31.07,0.57
35.6,23.38213,3,800,TRUE,147.94,31.07,0.57
35.6,23.48213,3,800,TRUE,143.71,31.07,0.57
35.6,23.58213,3,800,TRUE,139.92,31.07,0.57
35.6,23.68213,3,800,TRUE,136.62,31.07,0.57
35.6,23.78213,3,800,TRUE,133.58,31.07,0.57
35.6,23.88213,3,800,TRUE,130.53,31.07,0.57
35.6,23.98213,3,800,TRUE,127.47,31.07,0.57
35.6,24.08213,3,800,TRUE,124.4,31.07,0.57
35.6,24.18213,3,800,TRUE,121.15,31.07,0.57
35.6,24.28213,3,800,TRUE,117.75,31.07,0.57
35.6,24.38213,3,800,TRUE,114.35,31.07,0.57
35.6,24.48213,3,800,TRUE,110.93,31.07,0.57
35.6,24.58213,3,800,TRUE,107.5,31.07,0.57
35.6,24.68213,3,800,TRUE,104.07,31.07,0.57
35.6,24.78213,3,800,TRUE,100.63,31.07,0.57
35.6,24.88213,3,800,TRUE,97.18,31.07,0.57
35.6,24.98213,3,800,TRUE,93.84,31.07,0.57
35.6,25.08213,3,800,TRUE,91.2,31.07,0.57
35.6,25.18213,3,800,TRUE,89.4,31.07,0.57
35.6,25.28213,3,800,TRUE,88.48,31.07,0.57
35.6,25.38213,3,800,TRUE,87.93,31.07,0.57
35.6,25.48213,3,800,TRUE,87.38,31.07,0.57
35.6,25.58213,3,800,TRUE,86.82,31.07,0.57
35.6,25.68213,3,800,TRUE,86.25,31.07,0.57
35.6,25.78213,3,800,TRUE,85.67,31.07,0.57
35.6,25.88213,3,800,TRUE,85.08,31.07,0.57
35.6,26.08213,3,800,TRUE,83.88,31.07,0.57
35.6,26.18213,3,800,TRUE,83.73,31.07,0.57
35.6,26.28213,3,800,TRUE,84.55,31.07,0.57
35.6,26.38213,3,800,TRUE,86.3,31.07,0.57
35.6,26.48213,3,800,TRUE,88.74,31.07,0.57
35.6,26.58213,3,800,TRUE,91.22,31.07,0.57
35.6,26.68213,3,800,TRUE,93.68,31.07,0.57
35.6,26.78213,3,800,TRUE,96.14,31.07,0.57
35.6,26.88213,3,800,TRUE,98.59,31.07,0.57
35.6,26.98213,3,800,TRUE,101.03,31.07,0.57
35.6,27.08213,3,800,TRUE,103.46,31.07,0.57
35.6,27.18213,3,800,TRUE,105.88,31.07,0.57
35.6,27.28213,3,800,TRUE,108.29,31.07,0.57
35.6,27.38213,3,800,TRUE,110.77,31.07,0.57
35.6,32.78213,0,800,TRUE,64.21,31.07,0.57
35.6,32.88213,0,800,TRUE,63.72,31.07,0.57
35.6,32.98213,2,800,TRUE,63.22,31.07,0.57
35.6,33.08213,2,800,TRUE,62.71,31.07,0.57
35.6,33.18213,2,800,TRUE,62.2,31.07,0.57
35.6,33.28213,2,800,TRUE,61.67,31.07,0.57
35.6,33.38213,2,800,TRUE,61.14,31.07,0.57
35.6,33.48213,2,800,TRUE,60.59,31.07,0.57
35.6,33.58213,2,800,TRUE,60.04,31.07,0.57
35.6,33.68213,2,800,TRUE,59.47,31.07,0.57
35.6,33.78213,2,800,TRUE,59.04,31.07,0.57
35.6,33.88213,2,800,TRUE,59.76,31.07,0.57
35.6,33.98213,2,800,TRUE,61.8,31.07,0.57
35.6,34.08213,2,800,TRUE,65.04,31.07,0.57
35.6,34.18213,2,800,TRUE,69.3,31.07,0.57
35.6,34.28213,2,800,TRUE,74,31.07,0.57
35.6,34.38213,2,800,TRUE,78.69,31.07,0.57
35.6,34.48213,2,800,TRUE,83.36,31.07,0.57
35.6,34.58213,2,800,TRUE,88.03,31.07,0.57
35.6,34.68213,2,800,TRUE,92.7,31.07,0.57
35.6,34.78213,2,800,TRUE,97.35,31.07,0.57
35.7,27.58213,0,800,TRUE,107.6,31.07,0.57
35.7,27.68213,0,800,TRUE,112.16,31.07,0.57
35.7,27.78213,0,800,TRUE,116.84,31.07,0.57
35.7,27.88213,0,800,TRUE,121.51,31.07,0.57
35.7,27.98213,0,800,TRUE,126.18,31.07,0.57
35.7,12.38213,2,800,TRUE,150,31.07,0.57
35.7,12.48213,2,800,TRUE,150,31.07,0.57
35.7,12.58213,2,800,TRUE,150,31.07,0.57
35.7,12.68213,2,800,TRUE,150,31.07,0.57
35.7,12.78213,2,800,TRUE,150,31.07,0.57
35.7,12.88213,2,800,TRUE,150,31.07,0.57
35.7,12.98213,2,800,TRUE,150,31.07,0.57
35.7,13.08213,2,800,TRUE,150,31.07,0.57
35.7,35.78213,2,800,TRUE,142.63,31.07,0.57
35.7,35.88213,2,800,TRUE,148.2,31.07,0.57
35.7,35.98213,2,800,TRUE,150,31.07,0.57
35.7,36.08213,2,800,TRUE,150,31.07,0.57
35.7,36.18213,2,800,TRUE,150,31.07,0.57
35.7,36.28213,2,800,TRUE,150,31.07,0.57
35.7,23.08213,3,800,TRUE,150,31.07,0.57
35.7,23.18213,3,800,TRUE,148.65,31.07,0.57
35.7,23.28213,3,800,TRUE,143.32,31.07,0.57
35.7,23.38213,3,800,TRUE,138.37,31.07,0.57
35.7,23.48213,3,800,TRUE,133.84,31.07,0.57
35.7,23.58213,3,800,TRUE,129.77,31.07,0.57
35.7,23.68213,3,800,TRUE,126.21,31.07,0.57
35.7,23.78213,3,800,TRUE,123.11,31.07,0.57
35.7,23.88213,3,800,TRUE,120.06,31.07,0.57
35.7,23.98213,3,800,TRUE,117.01,31.07,0.57
35.7,24.08213,3,800,TRUE,113.95,31.07,0.57
35.7,24.18213,3,800,TRUE,110.85,31.07,0.57
35.7,24.28213,3,800,TRUE,107.45,31.07,0.57
35.7,24.38213,3,800,TRUE,104.05,31.07,0.57
35.7,24.68213,3,800,TRUE,93.79,31.07,0.57
35.7,24.78213,3,800,TRUE,90.35,31.07,0.57
35.7,24.88213,3,800,TRUE,86.9,31.07,0.57
35.7,24.98213,3,800,TRUE,83.45,31.07,0.57
35.7,25.08213,3,800,TRUE,80.47,31.07,0.57
35.7,25.18213,3,800,TRUE,78.43,31.07,0.57
35.7,25.28213,3,800,TRUE,77.38,31.07,0.57
35.7,25.38213,3,800,TRUE,76.84,31.07,0.57
35.7,25.98213,3,800,TRUE,73.39,31.07,0.57
35.7,26.08213,3,800,TRUE,72.78,31.07,0.57
35.7,26.18213,3,800,TRUE,72.62,31.07,0.57
35.7,26.28213,3,800,TRUE,73.56,31.07,0.57
35.7,26.38213,3,800,TRUE,75.57,31.07,0.57
35.7,26.48213,3,800,TRUE,78.05,31.07,0.57
35.7,26.58213,3,800,TRUE,80.52,31.07,0.57
35.7,26.68213,3,800,TRUE,82.98,31.07,0.57
35.7,26.78213,3,800,TRUE,85.44,31.07,0.57
35.7,26.88213,3,800,TRUE,87.88,31.07,0.57
35.7,26.98213,3,800,TRUE,90.32,31.07,0.57
35.7,27.08213,3,800,TRUE,92.75,31.07,0.57
35.7,27.18213,3,800,TRUE,95.16,31.07,0.57
35.7,27.28213,3,800,TRUE,97.57,31.07,0.57
35.7,27.38213,3,800,TRUE,100.23,31.07,0.57
35.7,27.48213,3,800,TRUE,103.59,31.07,0.57
35.7,12.28213,2,800,TRUE,150,31.07,0.57
35.7,33.78213,2,800,TRUE,47.92,31.07,0.57
35.7,33.88213,2,800,TRUE,48.81,31.07,0.57
35.7,33.98213,2,800,TRUE,51.28,31.07,0.57
35.7,34.08213,2,800,TRUE,55.13,31.07,0.57
35.7,34.18213,2,800,TRUE,59.8,31.07,0.57
35.7,34.28213,2,800,TRUE,64.49,31.07,0.57
35.7,34.38213,2,800,TRUE,69.17,31.07,0.57
35.7,34.48213,2,800,TRUE,73.85,31.07,0.57
35.7,34.58213,2,800,TRUE,78.51,31.07,0.57
35.7,34.68213,2,800,TRUE,83.17,31.07,0.57
35.7,34.78213,2,800,TRUE,87.82,31.07,0.57
35.7,34.88213,2,800,TRUE,92.55,31.07,0.57
35.7,24.58213,3,800,TRUE,97.22,31.07,0.57
35.7,14.28213,2,800,TRUE,150,31.07,0.57
35.7,14.38213,2,800,TRUE,150,31.07,0.57
35.7,14.48213,2,800,TRUE,150,31.07,0.57
35.7,14.58213,2,800,TRUE,150,31.07,0.57
35.7,14.68213,2,800,TRUE,150,31.07,0.57
35.7,14.78213,2,800,TRUE,150,31.07,0.57
35.8,-5.81787,0,800,TRUE,150,31.07,0.57
35.8,-5.71787,0,800,TRUE,150,31.07,0.57
35.8,-5.61787,0,800,TRUE,150,31.07,0.57
35.8,-5.51787,0,800,TRUE,150,31.07,0.57
35.8,27.78213,0,800,TRUE,107.33,31.07,0.57
35.8,27.88213,0,800,TRUE,111.99,31.07,0.57
35.8,27.98213,0,800,TRUE,116.65,31.07,0.57
35.8,28.08213,0,800,TRUE,121.3,31.07,0.57
35.8,28.18213,0,800,TRUE,125.94,31.07,0.57
35.8,32.88213,0,800,TRUE,41.51,31.07,0.57
35.8,32.98213,0,800,TRUE,41.01,31.07,0.57
35.8,12.48213,2,800,TRUE,150,31.07,0.57
35.8,12.58213,2,800,TRUE,150,31.07,0.57
35.8,12.68213,2,800,TRUE,150,31.07,0.57
35.8,12.78213,2,800,TRUE,150,31.07,0.57
35.8,12.88213,2,800,TRUE,150,31.07,0.57
35.8,12.98213,2,800,TRUE,150,31.07,0.57
35.8,13.08213,2,800,TRUE,150,31.07,0.57
35.8,33.08213,2,800,TRUE,40.51,31.07,0.57
35.8,35.68213,2,800,TRUE,128.31,31.07,0.57
35.8,35.78213,2,800,TRUE,133.88,31.07,0.57
35.8,35.88213,2,800,TRUE,139.44,31.07,0.57
35.8,35.98213,2,800,TRUE,145,31.07,0.57
35.8,36.08213,2,800,TRUE,150,31.07,0.57
35.8,36.18213,2,800,TRUE,150,31.07,0.57
35.8,36.28213,2,800,TRUE,150,31.07,0.57
35.8,36.38213,2,800,TRUE,150,31.07,0.57
35.8,23.08213,3,800,TRUE,145.99,31.07,0.57
35.8,23.18213,3,800,TRUE,139.99,31.07,0.57
35.8,23.28213,3,800,TRUE,134.33,31.07,0.57
35.8,23.38213,3,800,TRUE,129.04,31.07,0.57
35.8,23.48213,3,800,TRUE,124.18,31.07,0.57
35.8,23.58213,3,800,TRUE,119.79,31.07,0.57
35.8,23.68213,3,800,TRUE,115.92,31.07,0.57
35.8,23.78213,3,800,TRUE,112.64,31.07,0.57
35.8,23.88213,3,800,TRUE,109.6,31.07,0.57
35.8,23.98213,3,800,TRUE,106.55,31.07,0.57
35.8,24.08213,3,800,TRUE,103.49,31.07,0.57
35.8,24.18213,3,800,TRUE,100.42,31.07,0.57
35.8,24.28213,3,800,TRUE,97.15,31.07,0.57
35.8,25.98213,3,800,TRUE,62.29,31.07,0.57
35.8,26.08213,3,800,TRUE,61.69,31.07,0.57
35.8,26.18213,3,800,TRUE,61.51,31.07,0.57
35.8,26.28213,3,800,TRUE,62.62,31.07,0.57
35.8,26.38213,3,800,TRUE,64.88,31.07,0.57
35.8,26.48213,3,800,TRUE,67.36,31.07,0.57
35.8,26.58213,3,800,TRUE,69.83,31.07,0.57
35.8,26.68213,3,800,TRUE,72.29,31.07,0.57
35.8,26.78213,3,800,TRUE,74.74,31.07,0.57
35.8,26.88213,3,800,TRUE,77.18,31.07,0.57
35.8,26.98213,3,800,TRUE,79.61,31.07,0.57
35.8,27.08213,3,800,TRUE,82.03,31.07,0.57
35.8,27.18213,3,800,TRUE,84.45,31.07,0.57
35.8,27.28213,3,800,TRUE,86.87,31.07,0.57
35.8,27.38213,3,800,TRUE,89.83,31.07,0.57
35.8,27.48213,3,800,TRUE,93.56,31.07,0.57
35.8,27.58213,3,800,TRUE,97.97,31.07,0.57
35.8,27.68213,3,800,TRUE,102.65,31.07,0.57
35.8,32.58213,4,800,TRUE,46.35,31.07,0.57
35.8,32.68213,4,800,TRUE,43.31,31.07,0.57
35.8,32.78213,4,800,TRUE,42,31.07,0.57
35.8,33.18213,2,800,TRUE,39.99,31.07,0.57
35.8,34.08213,2,800,TRUE,45.61,31.07,0.57
35.8,34.18213,2,800,TRUE,50.3,31.07,0.57
35.8,34.28213,2,800,TRUE,54.99,31.07,0.57
35.8,34.38213,2,800,TRUE,59.66,31.07,0.57
35.8,34.48213,2,800,TRUE,64.33,31.07,0.57
35.8,34.58213,2,800,TRUE,68.99,31.07,0.57
35.8,34.68213,2,800,TRUE,73.64,31.07,0.57
35.8,34.78213,2,800,TRUE,78.31,31.07,0.57
35.8,24.38213,3,800,TRUE,93.75,31.07,0.57
35.8,32.48213,4,800,TRUE,50.83,31.07,0.57
35.8,14.18213,2,800,TRUE,150,31.07,0.57
35.8,14.28213,2,800,TRUE,150,31.07,0.57
35.8,14.38213,2,800,TRUE,150,31.07,0.57
35.8,14.48213,2,800,TRUE,150,31.07,0.57
35.8,14.58213,2,800,TRUE,150,31.07,0.57
35.8,14.68213,2,800,TRUE,150,31.07,0.57
35.8,14.78213,2,800,TRUE,150,31.07,0.57
35.9,-6.01787,0,800,TRUE,150,31.07,0.57
35.9,-5.91787,0,800,TRUE,150,31.07,0.57
35.9,-5.81787,0,800,TRUE,150,31.07,0.57
35.9,-5.71787,0,800,TRUE,150,31.07,0.57
35.9,-5.61787,0,800,TRUE,150,31.07,0.57
35.9,-5.51787,0,800,TRUE,150,31.07,0.57
35.9,-5.41787,0,800,TRUE,150,31.07,0.57
35.9,27.88213,0,800,TRUE,102.48,31.07,0.57
35.9,27.98213,0,800,TRUE,107.13,31.07,0.57
35.9,28.08213,0,800,TRUE,111.77,31.07,0.57
35.9,28.18213,0,800,TRUE,116.41,31.07,0.57
35.9,28.28213,0,800,TRUE,120.5,31.07,0.57
35.9,12.58213,2,800,TRUE,150,31.07,0.57
35.9,12.68213,2,800,TRUE,150,31.07,0.57
35.9,12.78213,2,800,TRUE,150,31.07,0.57
35.9,12.88213,2,800,TRUE,150,31.07,0.57
35.9,12.98213,2,800,TRUE,150,31.07,0.57
35.9,13.08213,2,800,TRUE,150,31.07,0.57
35.9,32.98213,2,800,TRUE,29.91,31.07,0.57
35.9,33.08213,2,800,TRUE,29.41,31.07,0.57
35.9,33.18213,2,800,TRUE,28.89,31.07,0.57
35.9,33.28213,2,800,TRUE,28.37,31.07,0.57
35.9,33.38213,2,800,TRUE,27.84,31.07,0.57
35.9,33.48213,2,800,TRUE,27.29,31.07,0.57
35.9,33.58213,2,800,TRUE,26.74,31.07,0.57
35.9,33.68213,2,800,TRUE,26.18,31.07,0.57
35.9,33.78213,2,800,TRUE,25.68,31.07,0.57
35.9,35.68213,2,800,TRUE,119.57,31.07,0.57
35.9,35.78213,2,800,TRUE,125.13,31.07,0.57
35.9,35.88213,2,800,TRUE,130.68,31.07,0.57
35.9,35.98213,2,800,TRUE,136.37,31.07,0.57
35.9,36.08213,2,800,TRUE,142.4,31.07,0.57
35.9,36.18213,2,800,TRUE,148.71,31.07,0.57
35.9,36.28213,2,800,TRUE,150,31.07,0.57
35.9,36.38213,2,800,TRUE,150,31.07,0.57
35.9,36.48213,2,800,TRUE,150,31.07,0.57
35.9,22.88213,3,800,TRUE,150,31.07,0.57
35.9,22.98213,3,800,TRUE,143.99,31.07,0.57
35.9,23.08213,3,800,TRUE,137.85,31.07,0.57
35.9,23.18213,3,800,TRUE,131.71,31.07,0.57
35.9,23.28213,3,800,TRUE,125.68,31.07,0.57
35.9,23.38213,3,800,TRUE,120.02,31.07,0.57
35.9,23.48213,3,800,TRUE,114.78,31.07,0.57
35.9,23.58213,3,800,TRUE,110.02,31.07,0.57
35.9,23.68213,3,800,TRUE,105.81,31.07,0.57
35.9,23.78213,3,800,TRUE,102.21,31.07,0.57
35.9,23.88213,3,800,TRUE,99.13,31.07,0.57
35.9,25.98213,3,800,TRUE,51.2,31.07,0.57
35.9,26.08213,3,800,TRUE,50.59,31.07,0.57
35.9,26.18213,3,800,TRUE,50.41,31.07,0.57
35.9,26.28213,3,800,TRUE,51.76,31.07,0.57
35.9,26.38213,3,800,TRUE,54.19,31.07,0.57
35.9,26.48213,3,800,TRUE,56.66,31.07,0.57
35.9,26.58213,3,800,TRUE,59.13,31.07,0.57
35.9,26.68213,3,800,TRUE,61.59,31.07,0.57
35.9,26.78213,3,800,TRUE,64.03,31.07,0.57
35.9,26.88213,3,800,TRUE,66.47,31.07,0.57
35.9,26.98213,3,800,TRUE,68.9,31.07,0.57
35.9,27.08213,3,800,TRUE,71.32,31.07,0.57
35.9,27.18213,3,800,TRUE,73.73,31.07,0.57
35.9,27.28213,3,800,TRUE,76.26,31.07,0.57
35.9,27.38213,3,800,TRUE,79.62,31.07,0.57
35.9,27.48213,3,800,TRUE,83.8,31.07,0.57
35.9,27.58213,3,800,TRUE,88.47,31.07,0.57
35.9,27.68213,3,800,TRUE,93.15,31.07,0.57
35.9,27.78213,3,800,TRUE,97.82,31.07,0.57
35.9,32.28213,4,800,TRUE,51.84,31.07,0.57
35.9,32.38213,4,800,TRUE,46.75,31.07,0.57
35.9,32.48213,4,800,TRUE,41.66,31.07,0.57
35.9,32.58213,4,800,TRUE,36.59,31.07,0.57
35.9,32.68213,4,800,TRUE,32.64,31.07,0.57
35.9,32.78213,4,800,TRUE,30.89,31.07,0.57
35.9,32.88213,4,800,TRUE,30.41,31.07,0.57
35.9,-6.11787,0,800,TRUE,150,31.07,0.57
35.9,34.28213,2,800,TRUE,45.48,31.07,0.57
35.9,34.38213,2,800,TRUE,50.15,31.07,0.57
35.9,34.48213,2,800,TRUE,54.81,31.07,0.57
35.9,34.58213,2,800,TRUE,59.46,31.07,0.57
35.9,34.68213,2,800,TRUE,64.11,31.07,0.57
35.9,34.78213,2,800,TRUE,69.19,31.07,0.57
35.9,24.08213,3,800,TRUE,93.03,31.07,0.57
35.9,24.18213,3,800,TRUE,89.97,31.07,0.57
35.9,14.78213,1,800,TRUE,150,31.07,0.57
35.9,14.08213,2,800,TRUE,150,31.07,0.57
35.9,14.18213,2,800,TRUE,150,31.07,0.57
35.9,14.28213,2,800,TRUE,150,31.07,0.57
35.9,14.38213,2,800,TRUE,150,31.07,0.57
35.9,14.48213,2,800,TRUE,150,31.07,0.57
35.9,14.58213,2,800,TRUE,150,31.07,0.57
35.9,14.68213,2,800,TRUE,150,31.07,0.57
36,-6.21787,0,800,TRUE,150,31.07,0.57
36,-6.11787,0,800,TRUE,150,31.07,0.57
36,-6.01787,0,800,TRUE,150,31.07,0.57
36,-5.91787,0,800,TRUE,150,31.07,0.57
36,-5.81787,0,800,TRUE,150,31.07,0.57
36,-5.71787,0,800,TRUE,150,31.07,0.57
36,-5.61787,0,800,TRUE,150,31.07,0.57
36,-5.51787,0,800,TRUE,150,31.07,0.57
36,-5.41787,0,800,TRUE,150,31.07,0.57
36,-5.31787,0,800,TRUE,150,31.07,0.57
36,-5.21787,0,800,TRUE,150,31.07,0.57
36,27.98213,0,800,TRUE,97.6,31.07,0.57
36,28.08213,0,800,TRUE,102.24,31.07,0.57
36,28.18213,0,800,TRUE,106.64,31.07,0.57
36,28.28213,0,800,TRUE,110.4,31.07,0.57
36,12.58213,2,800,TRUE,150,31.07,0.57
36,12.68213,2,800,TRUE,150,31.07,0.57
36,12.78213,2,800,TRUE,150,31.07,0.57
36,12.88213,2,800,TRUE,150,31.07,0.57
36,12.98213,2,800,TRUE,150,31.07,0.57
36,13.08213,2,800,TRUE,150,31.07,0.57
36,33.08213,2,800,TRUE,18.31,31.07,0.57
36,33.18213,2,800,TRUE,17.79,31.07,0.57
36,33.28213,2,800,TRUE,17.27,31.07,0.57
36,33.38213,2,800,TRUE,16.74,31.07,0.57
36,33.48213,2,800,TRUE,16.2,31.07,0.57
36,33.58213,2,800,TRUE,15.64,31.07,0.57
36,33.68213,2,800,TRUE,15.08,31.07,0.57
36,33.78213,2,800,TRUE,14.56,31.07,0.57
36,33.88213,2,800,TRUE,17.24,31.07,0.57
36,33.98213,2,800,TRUE,21.94,31.07,0.57
36,34.08213,2,800,TRUE,26.62,31.07,0.57
36,35.68213,2,800,TRUE,110.82,31.07,0.57
36,35.78213,2,800,TRUE,116.38,31.07,0.57
36,35.88213,2,800,TRUE,122.07,31.07,0.57
36,35.98213,2,800,TRUE,128.14,31.07,0.57
36,36.08213,2,800,TRUE,134.52,31.07,0.57
36,36.18213,2,800,TRUE,141.18,31.07,0.57
36,36.28213,2,800,TRUE,148.09,31.07,0.57
36,36.38213,2,800,TRUE,150,31.07,0.57
36,36.48213,2,800,TRUE,150,31.07,0.57
36,36.58213,2,800,TRUE,150,31.07,0.57
36,22.78213,3,800,TRUE,148.09,31.07,0.57
36,22.88213,3,800,TRUE,141.97,31.07,0.57
36,22.98213,3,800,TRUE,135.85,31.07,0.57
36,23.08213,3,800,TRUE,129.72,31.07,0.57
36,23.18213,3,800,TRUE,123.58,31.07,0.57
36,23.28213,3,800,TRUE,117.44,31.07,0.57
36,23.38213,3,800,TRUE,111.38,31.07,0.57
36,23.48213,3,800,TRUE,105.72,31.07,0.57
36,23.58213,3,800,TRUE,100.54,31.07,0.57
36,25.08213,3,800,TRUE,49.18,31.07,0.57
36,25.18213,3,800,TRUE,45.93,31.07,0.57
36,25.28213,3,800,TRUE,44.12,31.07,0.57
36,25.78213,3,800,TRUE,41.29,31.07,0.57
36,25.88213,3,800,TRUE,40.7,31.07,0.57
36,25.98213,3,800,TRUE,40.1,31.07,0.57
36,26.08213,3,800,TRUE,39.5,31.07,0.57
36,26.18213,3,800,TRUE,39.32,31.07,0.57
36,26.28213,3,800,TRUE,41.02,31.07,0.57
36,26.38213,3,800,TRUE,43.5,31.07,0.57
36,26.48213,3,800,TRUE,45.97,31.07,0.57
36,26.58213,3,800,TRUE,48.43,31.07,0.57
