,SA(0.01),SA(0.02),SA(0.022),SA(0.025),SA(0.029),SA(0.03),SA(0.032),SA(0.035),SA(0.036),SA(0.04),SA(0.042),SA(0.044),SA(0.045),SA(0.046),SA(0.048),SA(0.05),SA(0.055),SA(0.06),SA(0.065),SA(0.067),SA(0.07),SA(0.075),SA(0.08),SA(0.085),SA(0.09),SA(0.095),SA(0.1),SA(0.11),SA(0.12),SA(0.13),SA(0.133),SA(0.14),SA(0.15),SA(0.16),SA(0.17),SA(0.18),SA(0.19),SA(0.2),SA(0.22),SA(0.24),SA(0.25),SA(0.26),SA(0.28),SA(0.29),SA(0.3),SA(0.32),SA(0.34),SA(0.35),SA(0.36),SA(0.38),SA(0.4),SA(0.42),SA(0.44),SA(0.45),SA(0.46),SA(0.48),SA(0.5),SA(0.55),SA(0.6),SA(0.65),SA(0.667),SA(0.7),SA(0.75),SA(0.8),SA(0.85),SA(0.9),SA(0.95),SA(1.0),SA(1.1),SA(1.2),SA(1.3),SA(1.4),SA(1.5),SA(1.6),SA(1.7),SA(1.8),SA(1.9),SA(2.0),SA(2.2),SA(2.4),SA(2.5),SA(2.6),SA(2.8),SA(3.0),SA(3.2),SA(3.4),SA(3.5),SA(3.6),SA(3.8),SA(4.0),SA(4.2),SA(4.4),SA(4.6),SA(4.8),SA(5.0),SA(5.5),SA(6.0),SA(6.5),SA(7.0),SA(7.5),SA(8.0),SA(8.5),SA(9.0),SA(9.5),SA(10.0),RSD575,RSD595,PGA,PGV
SA(0.4),0.733261519,0.721505722,0.718284854,0.712953019,0.704970876,0.702832858,0.698398221,0.69138075,0.688953068,0.678858393,0.673614284,0.668263646,0.665554399,0.662825782,0.657319134,0.651761467,0.637761447,0.623833124,0.61025202,0.604978243,0.597291549,0.585211677,0.57425593,0.564647109,0.556583688,0.550227679,0.545709224,0.545522138,0.573875928,0.600394056,0.608024208,0.625288937,0.648735522,0.670899897,0.69192195,0.711917691,0.730969763,0.749155473,0.783112353,0.814327006,0.829040273,0.843214804,0.870089969,0.882849828,0.89519674,0.918748466,0.940906104,0.951510603,0.961823071,0.981624298,1,0.982564669,0.965550615,0.957335406,0.949306094,0.933770359,0.918884201,0.884191576,0.852621921,0.823701112,0.814404757,0.797067515,0.772412377,0.749425389,0.72796541,0.707855846,0.68895201,0.671131444,0.638331013,0.608773872,0.581944373,0.557435907,0.534919212,0.514132956,0.494860289,0.476921788,0.460167505,0.444470931,0.415834338,0.39031668,0.378558924,0.367379379,0.346641444,0.327767136,0.310499153,0.294627908,0.287161832,0.279984457,0.266424763,0.253824416,0.242081679,0.231110166,0.220836132,0.211196209,0.202135517,0.18169782,0.163943457,0.148378375,0.134645257,0.122475541,0.111626162,0.101713016,0.09281277,0.084798614,0.077566409,-0.328895806,-0.266197591,0.779534316,0.72308619
SA(0.42),0.722364037,0.710308777,0.707005467,0.701536929,0.693349805,0.691156761,0.686607919,0.679409637,0.67691939,0.666564634,0.661185494,0.655697132,0.652918164,0.650119326,0.644470992,0.638770382,0.624410646,0.610125015,0.596196004,0.590787224,0.582903809,0.570514954,0.559279146,0.549424784,0.541155347,0.534636952,0.53000302,0.529710259,0.557804602,0.584099105,0.591668099,0.608799606,0.632076165,0.654090952,0.674981377,0.694861101,0.713810588,0.731905337,0.76571189,0.79680895,0.811473269,0.825604468,0.852407865,0.86513827,0.877459487,0.900969816,0.923097423,0.933690611,0.943994007,0.963783043,0.982564669,1,0.983412537,0.975193191,0.967158722,0.951609769,0.936706878,0.90195941,0.870320389,0.84131975,0.831994489,0.814599217,0.789851913,0.766765935,0.745204492,0.724991544,0.705983033,0.688057022,0.655044743,0.625276442,0.598238244,0.573524508,0.550806399,0.529822844,0.510357073,0.492229668,0.475290647,0.459413442,0.430427336,0.404575041,0.392655349,0.381316574,0.360271341,0.341101826,0.323549892,0.307405157,0.299806079,0.292498149,0.27868414,0.265837903,0.253857174,0.242655114,0.232157589,0.222300897,0.213029863,0.192092179,0.17387141,0.157869078,0.143724942,0.131167691,0.119951846,0.109691339,0.100461145,0.092133081,0.084601862,-0.318452921,-0.256652074,0.769074462,0.729502536
SA(0.44),0.711916309,0.69958712,0.696208483,0.690615334,0.6822418,0.679998729,0.675345982,0.667983054,0.665435859,0.654844271,0.649342102,0.643728193,0.640885642,0.638022751,0.632245121,0.62641401,0.611725606,0.597113193,0.582865784,0.577333406,0.569269852,0.556597984,0.545105594,0.535026234,0.526567985,0.519900762,0.515160982,0.514768967,0.542609248,0.568683823,0.57619253,0.593192461,0.616300634,0.638166698,0.65892566,0.678688671,0.697534423,0.715536856,0.749189733,0.78016519,0.79477835,0.808863889,0.835590586,0.848288983,0.860581903,0.884045468,0.906137641,0.916716799,0.927008381,0.946779729,0.965550615,0.983412537,1,0.992224322,0.984187267,0.968630208,0.953715669,0.918926051,0.887230269,0.858162188,0.848812147,0.831366681,0.806538778,0.783365685,0.761714237,0.741409027,0.722306645,0.704285685,0.67108172,0.641121361,0.613892524,0.588990605,0.566087321,0.544921926,0.525277809,0.506975631,0.489865431,0.473820627,0.44450968,0.418345784,0.406275114,0.394787891,0.373455675,0.354010169,0.336192516,0.319791642,0.312067923,0.304637591,0.290585022,0.277508003,0.26530379,0.253885129,0.243177521,0.233116949,0.223647952,0.202239244,0.18357846,0.167163095,0.152630307,0.139706051,0.128142842,0.117553752,0.108011096,0.099385331,0.091570025,-0.308492092,-0.247545715,0.75878734,0.735264904
SA(0.45),0.706854085,0.694396343,0.690982352,0.685330752,0.676869829,0.674603311,0.669901845,0.662461643,0.659887736,0.649185082,0.643625238,0.637952484,0.635080138,0.632187234,0.626349038,0.620456812,0.605614553,0.590849231,0.576452885,0.570862702,0.562714911,0.54991072,0.538298377,0.528113838,0.519567332,0.512830546,0.508041283,0.507602254,0.535316544,0.561281898,0.568760642,0.585695127,0.608719442,0.630511339,0.651204669,0.670909279,0.689703038,0.70765916,0.741234375,0.772147887,0.786734824,0.800796855,0.827483761,0.840165393,0.852443389,0.875881964,0.897954753,0.908526046,0.918810866,0.938571641,0.957335406,0.975193191,0.992224322,1,0.992416029,0.976856687,0.961938086,0.927131736,0.895411808,0.86631413,0.856953078,0.839485164,0.814620887,0.791408034,0.769715283,0.749367545,0.730221737,0.712156723,0.6788635,0.648813382,0.621495211,0.596504925,0.573514536,0.552263478,0.53253524,0.514150534,0.496959423,0.480835332,0.451370532,0.425058861,0.412916531,0.401358792,0.379890197,0.360313425,0.342369297,0.325846428,0.318063319,0.310574647,0.296408334,0.283221222,0.27091035,0.259388273,0.248580327,0.23842235,0.228858752,0.20722487,0.188353651,0.171740639,0.157021836,0.143921899,0.132192411,0.121445574,0.111752956,0.102984325,0.095032668,-0.30368103,-0.243147537,0.75366508,0.73784635
SA(0.46),0.701898472,0.689318104,0.685870295,0.680162397,0.671616725,0.669327443,0.664578788,0.657064021,0.65446429,0.64365436,0.638038867,0.632309401,0.629408365,0.626486577,0.620590138,0.614639194,0.599649357,0.584737671,0.570198958,0.564553564,0.556325346,0.543394883,0.531668132,0.521383313,0.512752694,0.505949608,0.50111321,0.500629288,0.528217032,0.554072924,0.561521643,0.578390574,0.601330839,0.623048458,0.643676074,0.663322637,0.682064744,0.699974625,0.733471951,0.764322991,0.778883403,0.792921617,0.819568054,0.832232549,0.844495225,0.86790805,0.889960586,0.900523559,0.910801164,0.930550434,0.949306094,0.967158722,0.984187267,0.992416029,1,0.984906643,0.969985129,0.935164799,0.903423304,0.874298487,0.864927253,0.847438515,0.822540292,0.799289739,0.777557734,0.757169478,0.73798221,0.71987507,0.686496317,0.656360028,0.628956014,0.60388078,0.580806594,0.559473101,0.539663877,0.521199683,0.50393061,0.487730089,0.458116893,0.431662586,0.419451059,0.40782512,0.386224735,0.36652104,0.348454557,0.331813605,0.323972995,0.316427838,0.302151368,0.288857587,0.276443332,0.264820984,0.253915734,0.243663298,0.234007976,0.212155802,0.19308066,0.176276257,0.161377291,0.148107435,0.136217077,0.125316831,0.115478415,0.106571083,0.098487394,-0.298979,-0.238849861,0.748501546,0.740149785
SA(0.48),0.692279193,0.679468159,0.675956697,0.670142779,0.661437418,0.659105255,0.654267691,0.646612322,0.64396392,0.632951899,0.627231641,0.621395465,0.618440466,0.615464369,0.609458464,0.603397226,0.588130417,0.572944311,0.558138869,0.552390077,0.544011281,0.530844477,0.518903644,0.508431216,0.499643264,0.49271617,0.487791599,0.48722277,0.514559136,0.540197413,0.547586414,0.564324898,0.587097753,0.608667301,0.629163855,0.648694526,0.667333412,0.685150835,0.718491433,0.749215955,0.763722393,0.777711985,0.804275343,0.816904411,0.829135259,0.852494103,0.8745035,0.885048479,0.895310288,0.915033762,0.933770359,0.951609769,0.968630208,0.976856687,0.984906643,1,0.98557496,0.950734065,0.918956622,0.889784528,0.880395279,0.862869424,0.837910052,0.814590475,0.792786207,0.772323009,0.753058774,0.734873193,0.701334588,0.671036664,0.643471238,0.618235976,0.595003684,0.573514452,0.553552053,0.534937365,0.517520548,0.501175068,0.47128011,0.444554634,0.432211454,0.420455602,0.398604173,0.378658499,0.360358572,0.343492172,0.335541731,0.327888664,0.313401665,0.299903911,0.287291871,0.275477613,0.264386071,0.253952741,0.244121741,0.221851375,0.202385512,0.18521426,0.169969966,0.156374496,0.144175922,0.132980575,0.122861877,0.113688041,0.105350774,-0.289876906,-0.230531368,0.738220094,0.744198957
SA(0.5),0.683015662,0.669993708,0.666423996,0.660512725,0.65166024,0.649288555,0.64436915,0.63658458,0.633891405,0.622693525,0.616876929,0.610942655,0.607938057,0.604912046,0.598805548,0.592642968,0.577121761,0.561683736,0.546633516,0.540789854,0.532272903,0.518889286,0.506752085,0.49610759,0.48717535,0.480134528,0.475129118,0.474480907,0.50156973,0.526993381,0.534323393,0.550932905,0.573539912,0.594962441,0.61532848,0.63474369,0.653279432,0.671003987,0.704186669,0.734782862,0.74923424,0.763174029,0.78965167,0.802243891,0.814441423,0.837743211,0.859706237,0.870231563,0.880475893,0.900170147,0.918884201,0.936706878,0.953715669,0.961938086,0.969985129,0.98557496,1,0.96567926,0.933874588,0.9046638,0.895259413,0.877701959,0.852689638,0.829309136,0.807440499,0.786910059,0.767576368,0.749319672,0.715635347,0.685189257,0.657475266,0.632092251,0.60871359,0.587079874,0.566975104,0.548220315,0.530665763,0.514184978,0.484026595,0.457047131,0.444580495,0.432702711,0.410615488,0.390442278,0.371922623,0.354843835,0.346789865,0.339035045,0.324349428,0.310659115,0.297860245,0.28586461,0.274596912,0.263992458,0.253995202,0.231328823,0.211492646,0.193973567,0.178401552,0.164496948,0.152005484,0.140529861,0.130144713,0.120717442,0.112139088,-0.281146625,-0.222552697,0.728102006,0.747690579
SA(0.55),0.661216237,0.647739648,0.644044626,0.63792475,0.628758269,0.626302272,0.621208073,0.61314708,0.610358171,0.598762525,0.592739498,0.586594782,0.583483689,0.58035044,0.574027627,0.567646894,0.551577125,0.535594782,0.520014956,0.513965869,0.505149627,0.491296063,0.478733026,0.467715262,0.458469886,0.451182242,0.446001352,0.445172776,0.471667676,0.496573172,0.503760299,0.520056586,0.542259389,0.563321606,0.583365768,0.602493278,0.620770316,0.638261034,0.671044863,0.701314222,0.715624134,0.729435097,0.755688629,0.768183433,0.780292136,0.803439393,0.825274331,0.835744308,0.84593857,0.865546852,0.884191576,0.90195941,0.918926051,0.927131736,0.935164799,0.950734065,0.96567926,1,0.968741341,0.939466101,0.930034682,0.912418793,0.88730461,0.863803904,0.841805432,0.821137181,0.801659382,0.783253681,0.749260576,0.718496872,0.690461481,0.66475644,0.641056961,0.619104997,0.598685376,0.579619708,0.561758657,0.544976034,0.514228169,0.486678372,0.473933891,0.461781746,0.439162321,0.418474576,0.399457232,0.381896715,0.373607681,0.365621647,0.350484316,0.336355666,0.323131135,0.310721902,0.299052142,0.288056711,0.277679155,0.254105349,0.233418496,0.215098696,0.198770924,0.184151374,0.170981452,0.158861287,0.147862001,0.137848998,0.128711633,-0.260746018,-0.203903642,0.703971293,0.755042477
SA(0.6),0.64109859,0.627256128,0.62346063,0.617174443,0.607759113,0.605236334,0.600003493,0.591722823,0.588857854,0.576945586,0.570757801,0.564444749,0.56124831,0.558029003,0.551532283,0.544975775,0.528462467,0.512038244,0.496027304,0.48981073,0.480750227,0.466512704,0.453601415,0.44227818,0.432776338,0.425286521,0.419961872,0.418974494,0.444910281,0.469323851,0.476374684,0.492371154,0.5141852,0.534898239,0.554627737,0.573470443,0.59148918,0.60874502,0.641127766,0.671065619,0.685230643,0.698908675,0.724928242,0.737320162,0.749334211,0.772314211,0.794007912,0.80441576,0.814552945,0.834060952,0.852621921,0.870320389,0.887230269,0.895411808,0.903423304,0.918956622,0.933874588,0.968741341,1,0.971281704,0.961835847,0.944185469,0.919005043,0.895422123,0.873330642,0.85256053,0.832973722,0.814453266,0.780217568,0.749199303,0.720902272,0.694931809,0.670965444,0.648746622,0.628061296,0.608731891,0.590609664,0.573568857,0.542314372,0.514271849,0.501286515,0.488896715,0.465814004,0.444677115,0.425224317,0.407241473,0.398746053,0.390556774,0.375021876,0.360506941,0.346906842,0.334132233,0.322106812,0.310764988,0.300049898,0.275668566,0.254221716,0.235184399,0.218177469,0.202912551,0.189128526,0.176432963,0.164883178,0.154342823,0.1446997,-0.242095491,-0.186847356,0.681597961,0.761074457
SA(0.65),0.622429809,0.608292459,0.604416096,0.597996771,0.588383338,0.585807401,0.580464002,0.572007761,0.569082039,0.556916487,0.55059665,0.544148438,0.540883376,0.537594803,0.530957912,0.524259497,0.507387216,0.49060435,0.474242867,0.467889963,0.458630496,0.444079995,0.43088466,0.419312159,0.409600918,0.401946021,0.396503954,0.395377407,0.420781968,0.444725329,0.451645443,0.467353633,0.488792545,0.509166813,0.528589261,0.54715173,0.564914887,0.581937438,0.613921038,0.643526782,0.657545639,0.671088863,0.696869265,0.709155156,0.721071074,0.743875878,0.765419733,0.775760898,0.785836253,0.805234102,0.823701112,0.84131975,0.858162188,0.86631413,0.874298487,0.889784528,0.9046638,0.939466101,0.971281704,1,0.991113876,0.973447747,0.948229121,0.924593042,0.902436941,0.881592798,0.861924254,0.843315745,0.808889245,0.777666019,0.749154697,0.722963996,0.698774036,0.676329838,0.655418654,0.63586387,0.617517455,0.600254186,0.568561073,0.540089695,0.526894033,0.514296617,0.49080762,0.469275732,0.449439052,0.431083131,0.422405124,0.414035848,0.39814842,0.383290478,0.369356452,0.356256567,0.343914103,0.332263076,0.32124624,0.296141416,0.274011578,0.25432785,0.236707794,0.220858366,0.206517123,0.193304323,0.181258343,0.170241245,0.160139383,-0.224923717,-0.171140344,0.660767349,0.765925663
SA(0.667),0.616383599,0.602159443,0.598259196,0.591800548,0.582128592,0.579536947,0.574160845,0.565652562,0.562708848,0.550468313,0.544109412,0.537621234,0.534335888,0.531026844,0.524348544,0.51760823,0.500630065,0.483741555,0.467276928,0.460883934,0.451565977,0.436923508,0.423644747,0.411999052,0.402226335,0.394522976,0.389046426,0.387877375,0.413105545,0.436892527,0.443769119,0.459381251,0.480694976,0.500955973,0.520275616,0.538744083,0.556421382,0.573365474,0.605214542,0.634707937,0.648677184,0.662174543,0.687873289,0.700122829,0.712005008,0.734749295,0.756241017,0.766558844,0.776612472,0.795971347,0.814404757,0.831994489,0.848812147,0.856953078,0.864927253,0.880395279,0.895259413,0.930034682,0.961835847,0.991113876,1,0.982893969,0.957667765,0.934018703,0.911845695,0.890981382,0.871289973,0.852656374,0.818174443,0.786890647,0.758315294,0.732058269,0.707800576,0.68528778,0.664307583,0.644683704,0.626268369,0.608936544,0.577107831,0.548503402,0.53524235,0.522580237,0.498964564,0.477309264,0.457352433,0.438879557,0.430144255,0.421718469,0.405720266,0.390754411,0.376715213,0.363512778,0.351070276,0.339321614,0.328209443,0.302875844,0.280529868,0.26064139,0.242827062,0.226792353,0.212274471,0.198897797,0.18669463,0.175526525,0.165279374,-0.219385707,-0.166075722,0.65396962,0.767208688
SA(0.7),0.605052015,0.590678756,0.586737142,0.580209289,0.570432704,0.567812906,0.562378465,0.553777986,0.550802267,0.538428606,0.532000494,0.525441676,0.522120538,0.518775405,0.512024207,0.505210262,0.48804667,0.470974001,0.454330155,0.447867623,0.43844829,0.423646621,0.410223616,0.398451487,0.388572653,0.380785641,0.375249626,0.374005631,0.398894636,0.422381402,0.429174411,0.444602088,0.465675169,0.485718345,0.504840186,0.523128776,0.540641726,0.5574349,0.589025271,0.618302129,0.632175593,0.645584317,0.671124937,0.68330391,0.695120453,0.717746854,0.739136473,0.749408421,0.759419252,0.778701034,0.797067515,0.814599217,0.831366681,0.839485164,0.847438515,0.862869424,0.877701959,0.912418793,0.944185469,0.973447747,0.982893969,1,0.975339739,0.951671213,0.929471225,0.90857357,0.888843541,0.870166951,0.835588591,0.804198107,0.775509186,0.749134016,0.724755211,0.702119434,0.681015219,0.661266919,0.642727249,0.625271557,0.593197284,0.564351283,0.550971343,0.538191206,0.514344737,0.492464221,0.472287809,0.453600915,0.444760691,0.436231401,0.420030169,0.404866309,0.390633946,0.377243007,0.364616504,0.352688199,0.341400606,0.315645995,0.292902317,0.272637378,0.254465723,0.238090677,0.223248166,0.209570016,0.197077654,0.185632173,0.175119038,-0.209033944,-0.156612163,0.641098727,0.769025287
SA(0.75),0.588795284,0.574233503,0.570239312,0.563623447,0.553713854,0.551058189,0.545549265,0.536830869,0.533814265,0.521270655,0.51475434,0.508105585,0.504738912,0.50134789,0.494504081,0.487596713,0.470198357,0.45289318,0.43602359,0.429473579,0.419926799,0.404925175,0.391321171,0.379390476,0.369378617,0.361486752,0.355876142,0.354532587,0.378922172,0.401966121,0.408635724,0.42379084,0.44450785,0.464228135,0.483056465,0.501077449,0.51834557,0.534913936,0.566117924,0.595070244,0.608799706,0.62207487,0.647376474,0.659448373,0.671165085,0.693611388,0.71484405,0.725045108,0.734989588,0.754151163,0.772412377,0.789851913,0.806538778,0.814620887,0.822540292,0.837910052,0.852689638,0.88730461,0.919005043,0.948229121,0.957667765,0.975339739,1,0.976921919,0.954694996,0.933760652,0.913985786,0.895257567,0.860559529,0.829033041,0.800196985,0.773667063,0.749128327,0.726329107,0.705059207,0.685143961,0.666436848,0.64881382,0.616406445,0.587231245,0.573688865,0.560746952,0.536583996,0.514393842,0.493914864,0.474932489,0.465947227,0.457274778,0.440792427,0.425353993,0.410853396,0.397200383,0.384317802,0.372139274,0.360607178,0.334265217,0.310966275,0.290175124,0.271503942,0.254652939,0.23935657,0.225256798,0.212360244,0.200527226,0.189642523,-0.19424716,-0.143097519,0.622603367,0.770863014
SA(0.8),0.573394793,0.558686195,0.554654113,0.547977409,0.537979807,0.535300885,0.529743857,0.520949034,0.517905819,0.505249707,0.498673295,0.491961942,0.488563036,0.485139167,0.478227959,0.471251144,0.453672202,0.436180738,0.419124838,0.412501461,0.402846812,0.38767402,0.373913416,0.361844588,0.351716069,0.343732146,0.338056245,0.336603455,0.360538543,0.383174357,0.389729647,0.404631237,0.425015932,0.444433446,0.462983278,0.480746262,0.497775876,0.514123673,0.544942894,0.573567519,0.587150446,0.600289098,0.625344158,0.637305021,0.64891779,0.671175293,0.69224297,0.702369227,0.712243291,0.731276738,0.749425389,0.766765935,0.783365685,0.791408034,0.799289739,0.814590475,0.829309136,0.863803904,0.895422123,0.924593042,0.934018703,0.951671213,0.976921919,1,0.978250099,0.957299346,0.937499388,0.918738729,0.883958505,0.852331657,0.823380936,0.79672538,0.772053292,0.749114911,0.727701838,0.707640754,0.688786139,0.671014687,0.638310076,0.608839617,0.595150809,0.582065756,0.557616128,0.535145191,0.514391656,0.495141136,0.486024083,0.477221174,0.460482477,0.444794058,0.430049587,0.416158461,0.403043097,0.390636629,0.378880936,0.35199846,0.328182394,0.30689744,0.287752402,0.270443716,0.254706043,0.240202905,0.226913722,0.214698002,0.203439553,-0.180354997,-0.130360982,0.605216639,0.771719039
SA(0.85),0.558874526,0.544052586,0.539991316,0.533267689,0.523202299,0.520505418,0.514911217,0.506057373,0.502993585,0.49025042,0.483627452,0.476867555,0.473443629,0.469994246,0.463030641,0.455999791,0.438280194,0.420643514,0.403442332,0.396761733,0.387022925,0.371716571,0.35783377,0.345657147,0.335437569,0.327381787,0.321654912,0.320107782,0.343601039,0.365839922,0.372283965,0.386938716,0.406999463,0.42612142,0.444399316,0.461910383,0.478706984,0.49483917,0.525281847,0.553585031,0.567023895,0.580028117,0.604839871,0.616690832,0.628200523,0.650270238,0.671172944,0.681224107,0.691027319,0.709931288,0.72796541,0.745204492,0.761714237,0.769715283,0.777557734,0.792786207,0.807440499,0.841805432,0.873330642,0.902436941,0.911845695,0.929471225,0.954694996,0.978250099,1,0.979439608,0.95962555,0.940843402,0.906002581,0.874296568,0.845252145,0.818491701,0.793706666,0.770649172,0.749112556,0.728924817,0.709941426,0.692039825,0.659073125,0.629340748,0.6155216,0.60230863,0.577602644,0.554879796,0.53387925,0.514386898,0.50515081,0.496229984,0.479259282,0.463344199,0.448378234,0.434270528,0.420943171,0.408328921,0.396369261,0.368993228,0.344704591,0.322967949,0.303389363,0.285661908,0.269520496,0.254648147,0.240999775,0.228434196,0.216834385,-0.167311147,-0.118406898,0.588933334,0.771933963
SA(0.9),0.545130112,0.530223701,0.526140951,0.51938301,0.509268449,0.506558578,0.5009375,0.492040935,0.488962226,0.476155649,0.46949853,0.462702843,0.459260397,0.455792072,0.448789421,0.441718115,0.423892499,0.406145569,0.388833558,0.382109192,0.372305909,0.356897054,0.34292033,0.330660772,0.320371052,0.312259908,0.306493774,0.304863188,0.327928819,0.349783101,0.356119262,0.370534495,0.390280534,0.409115,0.427128116,0.444393699,0.460963002,0.476884606,0.506958629,0.534946135,0.548243191,0.561114881,0.585686214,0.597428289,0.60883568,0.630718533,0.651456389,0.661432269,0.67116431,0.689937767,0.707855846,0.724991544,0.741409027,0.749367545,0.757169478,0.772323009,0.786910059,0.821137181,0.85256053,0.881592798,0.890981382,0.90857357,0.933760652,0.957299346,0.979439608,1,0.980506099,0.96171207,0.92682965,0.895063136,0.86594335,0.83909601,0.814215626,0.791056215,0.769412841,0.749114812,0.730018599,0.712002401,0.67880354,0.6488377,0.634901935,0.621574303,0.596637837,0.573687794,0.552463885,0.53275236,0.523408227,0.514380274,0.497198532,0.48107695,0.465908918,0.451603382,0.438082165,0.425277707,0.41313115,0.38530221,0.36057915,0.338426675,0.318448454,0.300334552,0.283820211,0.268606839,0.254626423,0.241737195,0.229821416,-0.155013905,-0.107137715,0.5736624,0.771625823
SA(0.95),0.532081936,0.517115839,0.513018275,0.50623691,0.496089238,0.493370671,0.487731632,0.478806465,0.47571773,0.462868206,0.456187664,0.449367213,0.445911862,0.442430274,0.435400103,0.42830006,0.410398282,0.392571197,0.375177976,0.368421405,0.358570551,0.343085858,0.329039472,0.316718302,0.306376379,0.298224018,0.292428677,0.290723939,0.313375414,0.334856842,0.341088344,0.355271087,0.374711345,0.393266189,0.411021544,0.428048003,0.444395691,0.460111748,0.489825007,0.517502683,0.530660269,0.543401439,0.567735521,0.579369898,0.590675954,0.612373301,0.632946916,0.642847587,0.652508407,0.671150889,0.68895201,0.705983033,0.722306645,0.730221737,0.73798221,0.753058774,0.767576368,0.801659382,0.832973722,0.861924254,0.871289973,0.888843541,0.913985786,0.937499388,0.95962555,0.980506099,1,0.981468154,0.946560323,0.91474928,0.885569863,0.858651099,0.833690514,0.810444015,0.788708372,0.768314202,0.749118973,0.73100165,0.697596595,0.66742203,0.653381594,0.639950866,0.614806476,0.591650814,0.570224211,0.550313342,0.540870788,0.531745157,0.514370748,0.498060358,0.482707323,0.468220443,0.45452132,0.441542124,0.429223707,0.400977677,0.375853806,0.353317097,0.332969111,0.314497225,0.297637059,0.282107303,0.267818545,0.254628537,0.24241892,-0.143382381,-0.096478813,0.559331824,0.770899667
SA(1.0),0.519662006,0.504658794,0.500552484,0.4937572,0.483589822,0.480866133,0.475216697,0.466275208,0.463180635,0.45030573,0.443610972,0.436775241,0.433311822,0.429821866,0.422774115,0.41565544,0.397703297,0.379822151,0.362373437,0.355594707,0.34571097,0.330173615,0.316078666,0.303714445,0.293335937,0.28515467,0.279338907,0.277568297,0.299818034,0.320937651,0.32706752,0.341024413,0.36016731,0.378449999,0.395954202,0.41274793,0.428879712,0.444395008,0.473755342,0.501129122,0.514149664,0.526762448,0.550862712,0.56239074,0.573596586,0.595110196,0.61552061,0.625346372,0.634936158,0.653447687,0.671131444,0.688057022,0.704285685,0.712156723,0.71987507,0.734873193,0.749319672,0.783253681,0.814453266,0.843315745,0.852656374,0.870166951,0.895257567,0.918738729,0.940843402,0.96171207,0.981468154,1,0.965298614,0.933456706,0.904231184,0.877254345,0.852226665,0.828905943,0.807090633,0.786612645,0.767330445,0.749123767,0.715535244,0.685173647,0.671039025,0.657515353,0.632182878,0.608840592,0.587229508,0.567136781,0.557604299,0.548389335,0.530838487,0.51435493,0.498831983,0.484178343,0.470315439,0.457175213,0.44469827,0.41606695,0.390572122,0.367679419,0.346988252,0.328183809,0.31100187,0.29517785,0.280601864,0.267131475,0.254647966,-0.132348762,-0.086368002,0.545878993,0.769843394
SA(1.1),0.496482571,0.481456929,0.477347178,0.470547651,0.460376613,0.457652259,0.452001748,0.443058571,0.439963127,0.427082547,0.420382956,0.413540858,0.410073606,0.406579349,0.399521654,0.392391321,0.374403458,0.356479392,0.338983631,0.332185495,0.322272404,0.306687079,0.292547118,0.280142552,0.269729346,0.261520608,0.255685524,0.253802922,0.275285157,0.295712572,0.30164787,0.315172098,0.333744781,0.351505102,0.368526883,0.38487283,0.40058881,0.415717345,0.444394588,0.471177821,0.483931398,0.496293692,0.51993672,0.53125624,0.542265318,0.563417209,0.583505123,0.593182432,0.602631194,0.620881972,0.638331013,0.655044743,0.67108172,0.6788635,0.686496317,0.701334588,0.715635347,0.749260576,0.780217568,0.808889245,0.818174443,0.835588591,0.860559529,0.883958505,0.906002581,0.92682965,0.946560323,0.965298614,1,0.968273776,0.93898998,0.911930496,0.886801564,0.863364735,0.841421782,0.820807188,0.801381399,0.78302569,0.749127659,0.718446965,0.704150573,0.690466948,0.664808711,0.641141547,0.619207973,0.598796233,0.589105627,0.579733337,0.561871167,0.545081396,0.529257414,0.514307811,0.500153754,0.486726825,0.473967208,0.44464727,0.418487471,0.394954952,0.373645743,0.354241171,0.336477711,0.320120269,0.305023023,0.291043073,0.278060942,-0.111847456,-0.06757993,0.521335369,0.767437576
SA(1.2),0.47522158,0.460228496,0.456129998,0.449350864,0.439213404,0.436498323,0.430867152,0.421954336,0.418869232,0.406029882,0.399350141,0.392527074,0.389068945,0.385583512,0.378542571,0.371427795,0.353473738,0.335576977,0.318103387,0.31131289,0.301410043,0.285839243,0.271711158,0.259316255,0.248910451,0.240707453,0.234876585,0.232905011,0.253661359,0.2734334,0.279184392,0.292298546,0.310330291,0.32759471,0.344158398,0.360078576,0.375398961,0.390159558,0.418183181,0.44439877,0.456895053,0.46901553,0.492216101,0.503333273,0.51415109,0.534950413,0.554722632,0.56425416,0.573564186,0.591557612,0.608773872,0.625276442,0.641121361,0.648813382,0.656360028,0.671036664,0.685189257,0.718496872,0.749199303,0.777666019,0.786890647,0.804198107,0.829033041,0.852331657,0.874296568,0.895063136,0.91474928,0.933456706,0.968273776,1,0.970787947,0.943681509,0.918486666,0.894968637,0.872932426,0.852215019,0.832678809,0.814206592,0.780062171,0.749122997,0.734694243,0.720879191,0.694951074,0.67101273,0.648808317,0.628127294,0.618302761,0.608796939,0.59066981,0.573618599,0.55753688,0.542333249,0.527928733,0.514254665,0.501250928,0.471334576,0.444596834,0.420506408,0.398657062,0.378726941,0.360453497,0.343625148,0.328067455,0.313636917,0.300213226,-0.093136733,-0.050433219,0.499558333,0.765132518
